채용공고고유번호,경력년수정보명,해당채용공고키워드명,조회수,기업명,채용공고제목,업종직종정보명,경력조건정보명,급여수준정보명,학력제한정보명,데이터기준일자,데이터기준일자2
34672725,1년 이상,"음식료, 한식당, 매니저",0,min's kitchen,㈜민스키친 조리사원 및 홀 사원 모집 (경기 죽전점; 광교점),,경력,3250000,학력무관,2020-01-29,2020
39320583,,"금속, 금속가공, 금속재료",0,에프에스피용인지점㈜,생산직(정규직/초보환영) 사원 모집,금속·재료·자재; 생산·제조·설비·조립,관계없음,3250000,고졸,2021-10-02,2021
34934271,,"전기, 전기설비, 생산직",0,㈜워크인,삼성반도체 설비 제작 및 설치 정규직 사원 모집(연봉제),,관계없음,3250000,고졸,2020-02-28,2020
34672720,1년 이상,"음식료, 한식당, 주방보조",0,min's kitchen,민스키친 광교점(갤러리아백화점) 조리사원 및 홀 사원 모집,,경력,3250000,학력무관,2020-01-29,2020
34672275,5년 이상,기술영업,0,㈜엠이시시스텍,전기.전자(센서) 기술영업 경력직,,경력,3250000,대졸(2~3년),2020-01-29,2020
34573643,,생산직,0,레이저코리아㈜,UV레이저 오퍼레이터 신입모집 합니다.,,신입,3250000,학력무관,2020-01-14,2020
34927645,7년 이상,"화장품, 공정관리, 생산관리",0,㈜신도피앤지,화장품 생산관리 경력사원 모집,,경력,3250000,대졸(2~3년),2020-02-27,2020
34686955,2년 이상,"내과, 신경외과, 영상의학과",0,스마튼병원,부천 스마튼병원에서 함께할 시설팀장님 모집합니다.,,경력,3250000,학력무관,2020-01-30,2020
34940825,,"반도체, 반도체장비",0,㈜세미티에스,Software 엔지니어 신입 채용,,신입,3250000,대졸(4년),2020-02-29,2020
38371853,1년 이상,"간호사, 간호조무사, 병원",0,더성형외과,[더성형외과] 간호팀(수술실) 모집,,경력,3250000,고졸,2021-07-02,2021
34672293,,"유치원교사, 스포츠강사",0,동탄꿈의유치원,유아체육전임교사 모십니다.,,관계없음,3250000,고졸,2020-01-29,2020
34725159,1년 이상,"디스플레이, 반도체장비, LCD",0,크렌비스,장비 서비스 엔지니어 모집합니다,,경력,3250000,대졸(2~3년),2020-02-27,2020
38820097,,"마케팅, 마케팅기획, 바이럴마케팅",0,올댓뷰티아카데미수원,[코리아교육그룹]올댓뷰티아카데미 미용학원 수원지점 신입 사원 공개 채용,,관계없음,3250000,고졸,2021-08-03,2021
34670124,1년 이상,"상담실장, 미용학원, 상담영업",0,워너비코퍼레이션일산센터,워너비뷰티아카데미 일산센터 교육상담실 신입/경력사원 채용,,경력,3250000,대졸(2~3년),2020-01-29,2020
34573878,,"반도체, 반도체장비, Microprocessor",0,(주)아이엠에스일렉트로닉스,경영지원 사원 모집 공고,,관계없음,3250000,대졸(4년),2020-01-14,2020
34687507,,"건축설계, 건축시공, 인테리어설계",0,동신에프앤에프㈜,공사팀(현장관리)모집 (신입; 경력),,관계없음,3250000,대졸(2~3년),2020-01-30,2020
34618239,1년 이상,"소셜커머스, 쇼핑몰, 전자상거래",0,인재사관학교㈜,[강남 기숙사] 의식주 쇼호스트 대모집,,경력,3250000,학력무관,2020-01-19,2020
34600039,5년 이상,"상품기획, 소셜커머스, 오픈마켓",0,홈메이드,함께 일하실 웹디자인팀 팀장님 모집합니다 (오픈마켓;소셜;홈페이지 상품관리/상품기획/마케팅),,경력,3250000,학력무관,2020-01-17,2020
34598462,2년 이상,"전기, 전자, PCB",0,디지티,생산 WAVE SOLDERING 담장자 모집,,경력,3250000,고졸,2020-01-17,2020
34587273,,브랜드,0,글로벌셀러창업연구소,[중국어가능] 이커머스플랫폼 판매자 관리,,관계없음,3250000,학력무관,2020-01-15,2020
34933589,,"금속, 금속가공, 금속재료",0,정진정보통신,(둔포)알루미늄 금형관리 주간 월250만 자차우대,,관계없음,3250000,학력무관,2020-02-28,2020
34615083,,"전자, 전자회로, Hardware",0,티엠티,FPCB 검사기 조립 및 생산직 사원 모집,,신입,3250000,학력무관,2020-01-18,2020
36497821,1년 이상,"금형, 밀링, 선반",0,신춘㈜,범용선반금형부품가공및밀링가공사원모집합니다,,경력,3250000,학력무관,2020-10-16,2020
34602122,1년 이상,"세차, 자동차정비, A·S센터",0,하남현대종합서비스㈜,[하남] 현대 종합서비스센타  엔지니어모집,,경력,3250000,학력무관,2020-01-17,2020
39321087,,"기계, 금속",0,㈜대한특수승강기,승강기회사 입출고 및 조립 직원 채용합니다,기계·기계설비; 생산·제조·설비·조립,관계없음,3250000,학력무관,2021-10-02,2021
36853545,5년 이상,"전기, 국내영업, 납품영업",0,더좋은생활㈜,영업2팀(건설) 납품관리 영업사원 경력자 모집,,경력,3250000,학력무관,2020-12-02,2020
34690674,3년 이상,"구매관리, 자재관리, 자재구매",0,케비스전자㈜,구매/자재관리자 모집,,경력,3250000,대졸(2~3년),2020-01-30,2020
34933951,1년 이상,"건설, 건설현장, 시공",0,㈜ 성진,강화도어;자동문 외 건축일 하실분 모집합니다.,,경력,3250000,학력무관,2020-02-28,2020
34912636,,"조명, 쇼핑몰, 웹사이트운영",0,휴빛조명,휴빛조명 쇼핑몰 웹디자인 신입/경력 정규직 채용합니다.,,관계없음,3250000,고졸,2020-02-26,2020
34659855,,"바이오, 생명공학, 빅데이터",0,아주대학교의료원,바이오 빅데이터 분석,,관계없음,3250000,대졸(4년),2020-01-24,2020
34882679,3년 이상,"전자, 제어, Firmware",0,㈜에스티이엔,기계/전기/전자 장비 품질관리(QC) 모집,,경력,3250000,대졸(2~3년),2020-02-28,2020
34514282,3년 이상,"물류관리, 배송, 운송",0,삼합육운,법인운수 관리직 모집,,경력,3250000,학력무관,2020-01-29,2020
34659858,,"바이오, 생명공학, 사무관리",0,아주대학교의료원,연구행정 연구원,,관계없음,3250000,대졸(4년),2020-01-24,2020
34865622,1년 이상,"농업, 축산, 관리",0,애그리치글로벌,역량있는 글로벌인재 정규직채용,,경력,3250000,학력무관,2020-02-20,2020
37744501,,"리조트, 매장관리, 예약",0,위드가인,[연3000만/기숙사] 비에이비스타 리조트 예약부/안내데스크/조리/호텔식음료 채용모집,,관계없음,3250000,고졸,2021-04-02,2021
34601836,3년 이상,자재구매,0,수성특장,자동차부품 구매(수출무역업무) 인원을 모집합니다,,경력,3250000,대졸(2~3년),2020-01-17,2020
34573378,1년 이상,"전자, A·S",0,엘젠테크㈜,전기공사 관련 기술자 모집(가로등 유지보수 유경험자),,경력,3250000,고졸,2020-01-14,2020
34574012,1년 이상,"배송, 운송, 가맹점영업",0,에코빌리지,유아교육기관 물류배송 및 행사 설치 담당자 채용,,경력,3250000,학력무관,2020-01-14,2020
34587464,,"문서 작업, 에어컨 설치 보조, 공조냉동",0,에이아이공조시스템,시스템 에어컨 설치업체에서 도배기능사 정직원을 모십니다,,관계없음,3250000,학력무관,2020-01-15,2020
39342305,3년 이상,"세무회계사무소, 경영지원, 기장",0,김동진회계사무소,세무회계사무소  신입/경력 채용공고 (10:00-18:00),회계·세무·법무; 경리·회계·결산,경력,3250000,학력무관,2021-11-03,2021
38253533,,"마케팅, 마케팅기획, 바이럴마케팅",0,올댓뷰티아카데미수원,[코리아교육그룹] 올댓뷰티아카데미 수원지점 신입 사원 공개채용,,관계없음,3250000,고졸,2021-06-01,2021
38166851,2년 이상,"산업디자인, 제품디자인",0,㈜엠이티,경력2년이상 제품디자이너 인원 충원합니다.,,경력,3250000,대졸(2~3년),2021-06-03,2021
36498136,1년 이상,"기계설계, 기계조립, 메카트로닉스",0,한빛오토메이션,기계조립인원을 모집합니다,,경력,3250000,학력무관,2020-10-16,2020
34663885,1년 이상,"상품기획, 소셜커머스, 쇼핑몰",0,㈜제이엔씨코리아,온라인 종합몰 영업관리 구인,,경력,3250000,학력무관,2020-01-28,2020
34544293,1년 이상,"전자상거래, 광고기획, 마케팅",0,이푸른㈜,SNS콘텐츠 기획; 소셜미디어 광고; 브랜딩 마케터 모집,,경력,3250000,학력무관,2020-01-24,2020
38278101,1년 이상,"요리사, 조리사",0,㈜선운 필로스컨트리클럽,필로스 CC에서  주방 요리사 구합니다,,경력,3250000,학력무관,2021-06-03,2021
38265501,5년 이상,"마트, 물류, 백화점",0,㈜에이치투에프앤비,호두랑데뷰에서 SV슈퍼바이저 채용 합니다.,,경력,3250000,대졸(2~3년),2021-06-02,2021
38491797,,"리조트, 매장관리, 샵마스터",0,위드가인,[연봉최상/기숙사] 도심속그린파크 리조트 안내데스크/ 호텔식음료 대규모 채용모집,,관계없음,3250000,고졸,2021-06-27,2021
34581771,,"전기, 전기설비, 생산직",0,㈜워크인,삼성반도체 설비 제작 및 설치 정규직 사원 모집(연봉제),,관계없음,3250000,고졸,2020-01-15,2020
34898961,2년 이상,"구내식당, 단체급식, 조리사",0,아라마크,아라마크(주) 경기도 광명 단체급식 조리실장,,경력,3250000,고졸,2020-02-28,2020
34676870,3년 이상,"경공매, 부동산컨설팅, 부동산투자",0,정오그룹안양지점,영상디자인및 마케팅팀원 모집,,경력,3250000,대졸(2~3년),2020-01-29,2020
39600532,,"프랜차이즈, 한식당, 납품",0,㈜해피푸드,(주)해피푸드 신규(정규)배송직원 채용공고,음식료·외식·프랜차이즈; 배송·택배·운송,관계없음,3250000,고졸,2021-11-03,2021
39079142,1년 이상,"자재, 공정관리, 생산관리",0,아이디인포,공장 현장직 관리자급 직원 채용모집 합니다,금속·재료·자재; 포장·가공; 생산관리·공정관리·품질관리; 생산·제조·설비·조립,경력,3250000,학력무관,2021-09-02,2021
38002905,5년 이상,"물류, 마케팅, 키워드광고",0,㈜현대의료기,(주)현대의료기 /마케팅 전략기획,,경력,3250000,대졸(2~3년),2021-05-02,2021
36487471,3년 이상,"현장관리, 건물관리, 경비",0,㈜한결티엠에스,본사 현장관리자 모집,,경력,3250000,학력무관,2020-10-15,2020
34680827,1년 이상,"소셜커머스, 쇼핑몰, 오픈마켓",0,㈜다원씨앤씨,(주)다원씨앤씨 창고 입출고 담당해주실 책임자분 모십니다.,,경력,3250000,학력무관,2020-01-30,2020
34944855,,"공압기기, 생산, 생산관리",0,동진,기계설비 및 유지보수 신입및 경력자 모집,,관계없음,3250000,학력무관,2020-02-29,2020
34940241,,"전기, 전기설비, 생산직",0,㈜워크인,삼성반도체 설비 제작 및 설치 정규직 사원 모집(연봉제),,관계없음,3250000,고졸,2020-02-29,2020
34612876,,"골프장, 스포츠",0,㈜ 나이빅,골프용품 / 스포츠용품 매장판매,,관계없음,3250000,학력무관,2020-01-18,2020
36728261,,"건설, 엘리베이터",0,명성이엘㈜,명성이엘㈜ 엘리베이터 설치기사 모집,,관계없음,3250000,학력무관,2020-12-03,2020
38277798,1년 이상,"무역업, 쇼핑몰, 오픈마켓",0,㈜드림레저,웹디자인 경력직 채용,,경력,3250000,학력무관,2021-06-03,2021
39536082,2년 이상,"쇼핑몰, 오픈마켓, 전자상거래",0,㈜티오엠,[화장품 영업] 해외 수출 기업에서 구매 담당 경력직 직원 모집합니다.,쇼핑몰·오픈마켓·소셜커머스; 구매·자재,경력,3250000,대졸(2~3년),2021-11-03,2021
34919240,2년 이상,"상품기획, 오픈마켓, 전자상거래",0,주식회사 포유디지탈,브랜드마케팅/기획; 확실한 실무 능력자를 모십니다.,,경력,3250000,대졸(2~3년),2020-02-26,2020
34668278,1년 이상,"자동화설비, 기구설계, 기술직",0,피아이이,머신비전/검사장비 셋업 엔지니어 모집,,경력,3250000,학력무관,2020-01-29,2020
38529732,1년 이상,"㈜케이에이디, 기계, 경리",6,(주)케이에이디,KAD-ASSA ABLOY 각 부문 상반기 신입 및 경력 채용,,경력,3250000,학력무관,2021-07-01,2021
38804299,,"리조트, 매장관리, 샵마스터",0,위드가인,[연봉최상/기숙사] 도심속그린파크 리조트 안내데스크/ 호텔식음료 대규모 채용모집,,관계없음,3250000,고졸,2021-08-01,2021
34681184,,"목재, 제지, 물류관리",0,㈜신안피앤씨,출하팀 출하관리 사무보조외 제품관리,,신입,3250000,대졸(2~3년),2020-01-30,2020
39066523,3년 이상,"컴퓨터, 응용프로그래머, Application",0,파인브이티,[JAVA 개발자] 공공기관 기능 개선 및 유지보수,컴퓨터·하드웨어·장비; 응용프로그래머,경력,3250000,대졸(2~3년),2021-09-01,2021
34656260,1년 이상,"국내영업, 기술영업",0,㈜주강로보테크,기술영업 경기사무소 신입/경력직 정규직 채용 공고,,경력,3250000,학력무관,2020-01-24,2020
34592838,1년 이상,"기계설비, 기구설계",0,진전코리아㈜,기계설계 경력자 모집,,경력,3250000,대졸(2~3년),2020-01-16,2020
38819757,,"프로덕션, 영상편집, 프리미어",0,2BLACK 프로덕션,2BLACK 프로덕션 팀원을 모집합니다 (영상 촬영 & 편집),,관계없음,3250000,학력무관,2021-08-03,2021
37262765,,헬스트레이너,0,디와이짐,고잔동 퍼스널트레이닝센터 디와이짐에서 함께하실 선생님을 찾습니다,,관계없음,3250000,학력무관,2021-01-31,2021
39090434,2년 이상,한식당,0,꼼떼,(꼼떼외식사업부) 꼼떼갈비살 한식주방조리사 경력직구인,음식료·외식·프랜차이즈; 요리·영양·제과제빵·바리스타,경력,3250000,학력무관,2021-09-03,2021
34923450,,"자동차부품, 조립",0,㈜성지산업,자동차 썬루프 조립/시급10;000원/ 만근수당/ 주간 - 자차 출퇴근,,관계없음,3250000,학력무관,2020-02-27,2020
34919107,,"시설관리, 빌딩관리, 환경관리",0,㈜국제안전시스템,(경기도 가평)별장 관리인 구인,,관계없음,3250000,학력무관,2020-02-26,2020
34667477,1년 이상,기술영업,0,휘일라이팅,LED조명 영업(상업;산업 실내외),,경력,3250000,대졸(2~3년),2020-01-29,2020
37057795,3년 이상,"금속, 사무관리, 사무행정",0,에스앤피솔루션㈜,사무행정 및 회계업무 경력자를 모십니다,,경력,3250000,고졸,2021-01-03,2021
34576174,3년 이상,"기계설계, 기계설비, 전기",0,㈜아이브이엔코리아,전기전자 / 연구소 보조 인원 채용합니다.,,경력,3250000,대졸(2~3년),2020-01-14,2020
34657188,,"전기, 전기설비, 생산직",0,㈜워크인,삼성반도체 설비 제작 및 설치 정규직 사원 모집(연봉제),,관계없음,3250000,고졸,2020-01-24,2020
34594277,,"건축설계, 건축시공, 인테리어설계",0,동신에프앤에프㈜,공사팀(현장관리)모집 (신입; 경력),,관계없음,3250000,대졸(2~3년),2020-01-16,2020
38530719,1년 이상,"양식당, 조리사",0,㈜라이크왕십리,[안성 스타필드] `우에노421` 잇토피아 매장 조리사(정직원) 모집합니다,,경력,3250000,학력무관,2021-07-01,2021
34667294,3년 이상,"공압기기, 기계, 기계설비",0,주식회사 지엠케이,범용밀링공(기계조립 가능자) 모집,,경력,3250000,학력무관,2020-01-29,2020
38800988,,"리조트, 매장관리, 바리스타",0,위드가인,[연3000만/기숙사] 비에이비스타 리조트 예약부/안내데스크/조리/호텔식음료 채용모집,,관계없음,3250000,고졸,2021-08-01,2021
34932550,1년 이상,"배송, 물류, 화물차운전",0,㈜양지푸드,당사와 같이 성장하실 배송 사원 모집합니다.,,경력,3250000,학력무관,2020-02-28,2020
37274713,,헬스트레이너,0,디와이짐,고잔동 피티전문 디와이짐에서 함께 일하실 선생님(여)을 모집합니다.,,관계없음,3250000,학력무관,2021-02-02,2021
