채용공고고유번호,경력년수정보명,해당채용공고키워드명,조회수,기업명,채용공고제목,업종직종정보명,경력조건정보명,급여수준정보명,학력제한정보명,데이터기준일자,데이터기준일자2
39091122,,"온라인광고디자인, 웹디자인, 광고대행",0,㈜동화세상에듀코,;인천;부천 온라인마케팅 인재모집-(주)동화세상에듀코,광고·홍보·전시; 마케팅·광고·분석; 웹디자인; 간호사; 사무·총무·법무; 사무보조·문서작성,관계없음,2750000,학력무관,2021-09-03,2021
37733123,2년 이상,"광고기획, 광고대행, 광고제작",0,㈜애드임팩트네트웍스,[온라인광고] Naver; Daum 검색광고 관리; 및 영업기획팀 경력직 모집,,경력,2750000,대졸(2~3년),2021-04-01,2021
38753748,1년 이상,"유지보수, 관리, 문서관리",0,미즈포스,VAN 대리점 영업관리 사무직 채용,컴퓨터·하드웨어·장비; 사무보조·문서작성; 영업관리·지원·영업기획; 사무·총무·법무,경력,2750000,고졸,2021-09-03,2021
38554970,,"보습학원, 어학원, 예체능학원",0,㈜동화세상에듀코,(주)동화세상에듀코 신입 담당자 모집-주 5일 근무-,,관계없음,2750000,학력무관,2021-07-03,2021
37995450,,"부동산관리, 부동산서비스, 문서수발",0,글로벌BK,사무보조 직원채용 (간단 사무업무),,관계없음,2750000,고졸,2021-05-01,2021
38554968,,"온라인광고디자인, 웹디자인, 광고대행",0,㈜동화세상에듀코,;인천;부천 온라인마케팅 인재모집-(주)동화세상에듀코,,관계없음,2750000,학력무관,2021-07-03,2021
37483121,2년 이상,"가구, 목재, 부엌가구",0,아이누리,가구제작;설치 팀원을 모집합니다.,,경력,2750000,학력무관,2021-03-03,2021
37594834,3년 이상,"금형, 국내영업, 기술영업",0,제일솔루텍㈜,금형 영업부(국내;해외(일어)영업) 직원 모집합니다.,,경력,2750000,대졸(2~3년),2021-06-03,2021
39308929,,"예체능학원, 체육, 예체능강사",0,벌키 스포츠,벌키 스포츠 정규직(농구)채용공고,학원·어학원·교육원; 보습학원·입시학원,관계없음,2750000,학력무관,2021-10-01,2021
38804415,,"광고기획, 광고대행, 광고제작",0,㈜비에스그룹,[BS그룹/워라밸] 웹 에이전시 매니저 (미팅;스케줄링;계약체결 등) 모집합니다.,,관계없음,2750000,학력무관,2021-08-01,2021
39079269,1년 이상,"기계설계, 메카트로닉스, 자동화설비",0,㈜로앤에프,기계조립 신입 및 경력자 모집,기계·기계설비; 생산·제조·설비·조립,경력,2750000,고졸,2021-09-02,2021
37056884,,인터넷쇼핑몰,0,㈜메이앤유니,여성인터넷쇼핑몰 함께할  MD모집,,관계없음,2750000,고졸,2021-01-03,2021
39078621,,"쇼핑몰, 오픈마켓, B2B",0,㈜세이브가드,(갈매동) 온/오프라인 쇼핑몰 관리자/MD 신입/경력 채용,쇼핑몰·오픈마켓·소셜커머스; 웹기획·PM; 웹마케팅,관계없음,2750000,학력무관,2021-09-02,2021
37644024,1년 이상,"도장, 자재, 건설",0,주식회사 선진곤도라,2021년 상반기 여성 정규직 채용(주부 우대),,경력,2750000,학력무관,2021-04-02,2021
37657006,,"제과제빵점, 마케팅, 마케팅기획",0,주식회사 후앙,[후앙 베이커리] 컨텐츠 크리에이터 사원 모집 (온라인 마케팅),,관계없음,2750000,학력무관,2021-04-03,2021
37056593,,"문서관리, 문서작성, 사무보조",0,JC리더스,[신입/경력무관] 마케팅(브랜딩; 프로모션 운영지원) 담당하실 분 찾습니다,,관계없음,2750000,학력무관,2021-01-03,2021
37483684,3년 이상,"쇼핑몰, 광고기획, 마케팅",0,늘즐거운세상,쇼핑몰 업무 담당자 모집,,경력,2750000,고졸,2021-03-03,2021
38683357,3년 이상,"쇼핑몰, 경리, 경영지원",0,코리아이티씨,온라인 쇼핑몰 관리및 경리업무 영업지원,,경력,2750000,학력무관,2021-08-01,2021
37901105,,"한의과, 간호조무사, 코디네이터",0,바른라인 한의원,분당야탑 신규한의원 간호조무사; 코디 채용합니다,,관계없음,2750000,학력무관,2021-06-01,2021
38001072,,"보습학원, 입시학원, 학원강사",0,반석소사종로엠보습학원,초;중등부 영어강사 모십니다.,,관계없음,2750000,대졸(4년),2021-05-01,2021
37054333,1년 이상,"초중고등학교, 보습학원, 영어학원",0,반석소사종로엠보습학원,중;고등부 영어 시간제강사 모십니다.,,경력,2750000,대졸(4년),2021-01-01,2021
39323497,1년 이상,"뷔페, 가맹점관리, 고객관리",0,블루미파티하우스,신중동 블루미파티하우스 예약실 경력자 및 신입 모집,음식료·외식·프랜차이즈; 고객상담·인바운드; 영업관리·지원·영업기획,경력,2750000,고졸,2021-10-03,2021
38005299,,"보습학원, 어학원, 예체능학원",0,㈜동화세상에듀코,(주)동화세상에듀코 신입 담당자 모집-주 5일 근무-,,관계없음,2750000,학력무관,2021-05-03,2021
37482419,,납품관리,0,피노키오,납품및물류직원모집,,관계없음,2750000,고졸,2021-03-03,2021
37053850,,"골프장, 캐셔, 프런트",0,㈜성욱,[골프장 내 레스토랑] 홀서비스 & 조리 신입/경력 직원모집,,관계없음,2750000,학력무관,2021-01-01,2021
38253625,,"온라인광고디자인, 웹디자인, 광고대행",0,㈜동화세상에듀코,;인천;부천 온라인마케팅 인재모집-(주)동화세상에듀코,,관계없음,2750000,학력무관,2021-06-01,2021
38253628,,"보습학원, 어학원, 예체능학원",0,㈜동화세상에듀코,(주)동화세상에듀코 신입 담당자 모집-주 5일 근무-,,관계없음,2750000,학력무관,2021-06-01,2021
37482331,1년 이상,"물류, 유통, 유통관리",0,대원안전㈜,인터넷 쇼핑몰CS업무 정규직 팀원 채용,,경력,2750000,대졸(2~3년),2021-03-03,2021
37054336,1년 이상,"애니메이션, 영어강사",0,㈜유니드캐릭터,어린이 영어교육 콘텐츠 기획자,,경력,2750000,학력무관,2021-01-01,2021
37210017,,"문서관리, 문서작성, 사무보조",0,도담글로벌,(정규직채용/월220이상) 사무보조;경리;마케팅 정규직 채용,,관계없음,2750000,학력무관,2021-01-31,2021
37979956,,"리모델링, 실내건축, 인테리어",0,마스터하우징,인테리어 리모델링 현장관리자 채용(아파트;빌라;주택;상가 등),,관계없음,2750000,학력무관,2021-06-02,2021
38807026,,"보습학원, 어학원, 예체능학원",0,㈜동화세상에듀코,(주)동화세상에듀코 신입 담당자 모집-주 5일 근무-,,관계없음,2750000,학력무관,2021-08-02,2021
38807019,,"온라인광고디자인, 웹디자인, 광고대행",0,㈜동화세상에듀코,;인천;부천 온라인마케팅 인재모집-(주)동화세상에듀코,,관계없음,2750000,학력무관,2021-08-02,2021
37733769,2년 이상,"쇼핑몰, 전자상거래, 일러스트레이터",0,비즈아일랜드,해외 온라인 쇼핑몰 큐텐 일본 운영자 모집,,경력,2750000,고졸,2021-04-01,2021
38554683,,"모바일, 모바일App, 무선통신",0,㈜초위스컴퍼니,[초위스]중국영업 / 마케팅 담당자 모집 (경력1년이상),,관계없음,2750000,학력무관,2021-07-03,2021
37055089,2년 이상,"웹에이전시, 웹프로덕션, 문서관리",0,주)선후,웹에이전시 비서 / 업무 보조 채용,,경력,2750000,학력무관,2021-01-02,2021
38000322,2년 이상,"상세이미지, 네일, 홈페이지관리",0,부띠끄코리아,쇼핑몰 웹 디자이너 모집 (네일아트 등),,경력,2750000,대졸(2~3년),2021-05-01,2021
37733962,3년 이상,"샤시·베란다, 생산직, 제조",0,태양산업,하이샤시 제작기사님 모집.,,경력,2750000,학력무관,2021-04-01,2021
38003195,,"총무, 일반사무, 물류",0,한국중소마트물류,빙과 재고 관리 총무 모집,,관계없음,2750000,학력무관,2021-05-02,2021
39321867,,"온라인광고디자인, 웹디자인, 광고대행",0,㈜동화세상에듀코,;인천;부천 온라인마케팅 인재모집-(주)동화세상에듀코,광고·홍보·전시; 마케팅·광고·분석; 웹디자인; 간호사; 사무·총무·법무; 사무보조·문서작성,관계없음,2750000,학력무관,2021-10-02,2021
37284799,2년 이상,"상품기획, 소셜커머스, 쇼핑몰",0,이엑스큐,온라인 쇼핑몰운용관리및홍보마케팅,,경력,2750000,학력무관,2021-02-03,2021
38820204,,"온라인광고디자인, 웹디자인, 광고대행",0,㈜동화세상에듀코,;인천;부천 온라인마케팅 인재모집-(주)동화세상에듀코,,관계없음,2750000,학력무관,2021-08-03,2021
38806456,,"장례서비스, 광고관리, 사보제작",0,리멤버(Remember),반려동물장례지도사,,관계없음,2750000,학력무관,2021-08-02,2021
38003902,,"매니저, 판매, 할인점",0,에프원(F1)타이어,F1타이어에서 타이어판매/유통/관리 할 직원분을 모집합니다.,,관계없음,2750000,고졸,2021-05-03,2021
37275227,2년 이상,"물류, 유통, 유통관리",0,레이팜코리아㈜,[정규직] 해외무역관련 서류업무 및 고객 contact & 전시회 참관,,경력,2750000,대졸(2~3년),2021-02-02,2021
38530420,,"온라인광고디자인, 웹디자인, 광고대행",0,㈜동화세상에듀코,;인천;부천 온라인마케팅 인재모집-(주)동화세상에듀코,,관계없음,2750000,학력무관,2021-07-01,2021
38530417,,"보습학원, 어학원, 예체능학원",0,㈜동화세상에듀코,(주)동화세상에듀코 신입 담당자 모집-주 5일 근무-,,관계없음,2750000,학력무관,2021-07-01,2021
39600412,3년 이상,"메뉴개발, 음식료, 제과제빵점",0,오르드(JORD),[오르드] 동탄호수공원 디저트카페 매니저 경력직 채용,음식료·외식·프랜차이즈; 요리·영양·제과제빵·바리스타,경력,2750000,학력무관,2021-11-03,2021
39320791,,"물류, 물류관리, 배송",0,큐비스아트,미술품 전문운송설치직원 -아트핸들러- 모집,물류·운송·배송; 배송·택배·운송; 화물·중장비; 설치·정비·A/S,신입,2750000,학력무관,2021-10-02,2021
39600704,1년 이상,"바이오, 생명공학, 의료기기",0,와이엠에스코리아,㈜와이엠에스코리아와 함께할 관리부(배송;물류) 모십니다.,제약·보건·바이오; 바이오·제약·식품; 배송·택배·운송; 유통·물류·재고,경력,2750000,대졸(2~3년),2021-11-03,2021
39600726,,"바이럴, 소셜네트워크서비스(SNS), 인터넷교육",0,주식회사 동화세상에듀코,SNS 온라인마케팅/모집분야 확인해주세요(일산),포털·컨텐츠·커뮤니티; 마케팅·광고·분석; 웹마케팅; 광고영업; 고객상담·인바운드; 학습지·과외·방문교사,신입,2750000,대졸(2~3년),2021-11-03,2021
37274580,1년 이상,"CAD, 설계, AutoCad",0,㈜아트인퍼니쳐,가구디자이너 모집,,경력,2750000,학력무관,2021-02-02,2021
39600738,,"바이럴, 소셜네트워크서비스(SNS), 인터넷교육",0,주식회사 동화세상에듀코,SNS 온라인마케팅/모집분야 확인해주세요(평촌),포털·컨텐츠·커뮤니티; 마케팅·광고·분석; 웹마케팅; 광고영업; 고객상담·인바운드; 학습지·과외·방문교사,신입,2750000,대졸(2~3년),2021-11-03,2021
37274570,1년 이상,"바이럴마케팅, 소셜마케팅, 온라인마케팅",0,로웰 인터내셔널,오픈마켓 쇼핑몰 관리 유경험자,,경력,2750000,대졸(2~3년),2021-02-02,2021
38819811,,"보습학원, 회원모집상담, 교육상담",0,행복한 1교시,수능 국어 전문학원 직원 모십니다,,관계없음,2750000,대졸(4년),2021-08-03,2021
39336461,,"병원, 간호조무사",0,닥터쁘띠의원,일산피부과;닥터쁘띠의원 피부관리사;정직원 및 아르바이트 모집,의료(병원분류별); 간호조무사,관계없음,2750000,학력무관,2021-11-02,2021
39322913,1년 이상,"상품기획, 소셜커머스, 쇼핑몰",0,블루밍 데코,경리 사무직  정규 사원 모집,쇼핑몰·오픈마켓·소셜커머스; 사무보조·문서작성; 유통·물류·재고; 경리·회계·결산,경력,2750000,대졸(2~3년),2021-10-03,2021
39600629,1년 이상,"제과제빵점, 카페, 제빵사",0,포근베이커리&카페,동탄2신도시/포근베이커리까페/제과제빵/생산직/1년이상경력자/기능사취득자/직원/모집합니다,음식료·외식·프랜차이즈; 요리·영양·제과제빵·바리스타,경력,2750000,학력무관,2021-11-03,2021
38003349,,"온라인광고디자인, 웹디자인, 광고대행",0,㈜동화세상에듀코,;인천;부천 온라인마케팅 인재모집-(주)동화세상에듀코,,관계없음,2750000,학력무관,2021-05-02,2021
38003365,,"인터넷방송, 영상편집",0,스트림,게임 / 장난감 리뷰 유튜브 채널 영상 편집자를 모집합니다,,관계없음,2750000,학력무관,2021-05-02,2021
38278753,,"온라인광고디자인, 웹디자인, 광고대행",0,㈜동화세상에듀코,;인천;부천 온라인마케팅 인재모집-(주)동화세상에듀코,,관계없음,2750000,학력무관,2021-06-03,2021
38530697,2년 이상,"상품기획, 쇼핑몰, 오픈마켓",0,㈜오보틀,[홍보;마케팅] 제품홍보 담당자 ;경력자 모집 합니다,,경력,2750000,대졸(2~3년),2021-07-01,2021
38002101,,"문서관리, 문서수발, 복리후생관리",0,리더스씨앤비,상반기 신입사원 채용 - 인사총무&영업지원 [정규직],,관계없음,2750000,학력무관,2021-05-02,2021
38278759,,"보습학원, 어학원, 예체능학원",0,㈜동화세상에듀코,(주)동화세상에듀코 신입 담당자 모집-주 5일 근무-,,관계없음,2750000,학력무관,2021-06-03,2021
38820210,,"보습학원, 어학원, 예체능학원",0,㈜동화세상에듀코,(주)동화세상에듀코 신입 담당자 모집-주 5일 근무-,,관계없음,2750000,학력무관,2021-08-03,2021
38530997,,"사회복지, 사회복지사",0,경기부천아동보호전문기관,경기부천아동보호전문기관 직원 증원에 따른 상담원 모집(정규직 및 계약직),,관계없음,2750000,대졸(4년),2021-07-01,2021
37450063,,"물류, 물류관리, 물류센터",0,㈜한그루,[주5일; 하루 8시간 근무] ERP프로그램 이용 사무 경력직 및 신입 채용,,관계없음,2750000,학력무관,2021-03-02,2021
37284486,,"물류, 물류관리, 물류센터",0,티아이로지스 ㈜,화장품 재고관리 및 수출 출하 담당자 모집,,관계없음,2750000,고졸,2021-02-03,2021
37468064,1년 이상,"프론트, 하우스키핑, 호텔",0,㈜글로벌도시인,Hotel kintex by ktree   호텔 킨텍스 바이 케이트리  객실팀 / 예약실 / 회계 / 시설팀 채용,,경력,2750000,학력무관,2021-03-02,2021
37052095,,"한의과, 한의원",0,경희수한의원,수원 영통역 한의원에서 치료실 직원분(일월화목)을 모십니다,,관계없음,2735000,학력무관,2021-01-01,2021
39571208,,"물류, 물류센터, 입출고관리",0,모아,모아물류 3PL 물류담당자 신입/경력직 채용,물류·운송·배송; 구매·자재; 유통·물류·재고; 상품기획·MD,관계없음,2725000,학력무관,2021-10-31,2021
37732950,,"낚시, 낚시용품, 낚시매장",0,한국낚시협동(조),[낚시용품점] 에프마켓김포 웹디자이너 구인,,관계없음,2720000,학력무관,2021-04-01,2021
38804874,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규직)모집,,신입,2700000,학력무관,2021-08-01,2021
38806193,1년 이상,"자동제어, PLC, 전기설비",0,누리콘트롤,[청년내일채움공제-신입채용] 빌딩 자동제어 시스템 엔지니어 IBS / BAS / PLC,,경력,2700000,고졸,2021-08-02,2021
38804799,,택배,0,CJ대한통운택배 연서대리점,경기파주1지사 CJ대한통운택배 3.5톤 관내 집화(픽업) 업무,,관계없음,2700000,학력무관,2021-08-01,2021
38005078,,"무역업, 상사, 온라인마케팅",0,주식회사 보브(VOVE),자사몰;쇼핑몰 관리자 채용,,관계없음,2700000,학력무관,2021-05-03,2021
38536134,1년 이상,"제과제빵점, 바리스타",0,가평양떼목장,[가평양떼목장 카페]에서 새로운 미래를 만들어 나갈 바리스타 모집합니다,,경력,2700000,학력무관,2021-08-01,2021
38804868,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규사원)모집,,신입,2700000,학력무관,2021-08-01,2021
37621725,,"상품기획, 쇼핑몰, 오픈마켓",0,㈜거성플러스이,멜킨스포츠 물류센터 직원,,관계없음,2700000,학력무관,2021-04-03,2021
38806099,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규사원)모집,,신입,2700000,학력무관,2021-08-02,2021
37274730,4년 이상,환경,0,㈜도수환경,환경 수질관리(오.폐수 현장 순회 관리),,경력,2700000,학력무관,2021-02-02,2021
37275653,1년 이상,"보험영업, 애널리스트, 재정설계",0,글로벌투자그룹,[연봉 2;800만원 / 경력] 회계/경리 총무직원 공개 채용,,경력,2700000,학력무관,2021-02-02,2021
39322787,,"반도체, 반도체장비, 기능직",0,성광금속,반도체 장비 칠러 CAD 설계 신입및 경력사원모집(Solidworks),반도체·디스플레이·광학; 생산·제조·설비·조립,신입,2700000,학력무관,2021-10-03,2021
39079502,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 각부서별 (정규직)모집,음식료·외식·프랜차이즈; 레저·스포츠; 여행·항공·숙박; 요리·영양·제과제빵·바리스타,신입,2700000,학력무관,2021-09-02,2021
39308661,,"상품기획, 소셜커머스, 쇼핑몰",0,하나엔지니어링코리아㈜,[메디하임] 파주물류센터 정직원 채용,쇼핑몰·오픈마켓·소셜커머스; 구매·자재; 유통·물류·재고; 배송·택배·운송,관계없음,2700000,학력무관,2021-10-01,2021
37734101,1년 이상,"식품가공, 물류, 원부자재관리",0,㈜일영피엔씨,[베이커리 공장] 생산관리 및 재고; 입출고; 물류 등 운영관리 전반,,경력,2700000,대졸(2~3년),2021-04-01,2021
37279452,,"화학, 생산직, 제조",0,동서화학공업㈜화성공장,화성; 향남; 아크릴폼 테이프 생산직 정규직 채용,,관계없음,2700000,고졸,2021-02-03,2021
38804413,,"광고기획, 광고대행, 광고제작",0,㈜비에스그룹,[BS그룹/워라밸] 바이럴 디자이너 (마케팅&이미지 제작) [사원/주임],,관계없음,2700000,학력무관,2021-08-01,2021
39308664,,"상품기획, 소셜커머스, 쇼핑몰",0,하나엔지니어링코리아㈜,상품기획 및 상품개발 AMD,쇼핑몰·오픈마켓·소셜커머스; 마케팅·광고·분석; 상품기획·MD; 전기·전자·제어,관계없음,2700000,학력무관,2021-10-01,2021
39571070,,"제과제빵점, 카페, 커피숍",0,Odette,분당 ODETTE 오데뜨 제과제빵 생산사원 모집,음식료·외식·프랜차이즈; 요리·영양·제과제빵·바리스타,관계없음,2700000,학력무관,2021-10-31,2021
39587474,,"반도체, 반도체장비, 기능직",0,성광금속,반도체 장비 조립 정규직 사원모집(내일채움공제가능),반도체·디스플레이·광학; 생산·제조·설비·조립,신입,2700000,학력무관,2021-11-02,2021
37570685,,"상품기획, 소셜커머스, 쇼핑몰",0,㈜거성디지털,물류센터 직원 채용 (단순 포장; 반품처리 등),,관계없음,2700000,학력무관,2021-04-03,2021
38805039,1년 이상,"경정비, 자동차정비, 중정비",0,기아안성서비스㈜,기아 오토큐 오피스마스터(경리)정규직 채용,,경력,2700000,고졸,2021-08-01,2021
37621791,,"상품기획, 쇼핑몰, 오픈마켓",0,㈜거성플러스이,멜킨스포츠 반품접수 및 AS상담사,,관계없음,2700000,학력무관,2021-04-03,2021
39066882,,"경영기획, 기획조사, 마케팅",0,성아이앤씨,(경력무관/복지上) 마케팅 업무담당자 채용 - 연2;800,건설·시공·토목·조경; 기획·전략·경영; 마케팅·광고·분석; 홍보·PR,관계없음,2700000,학력무관,2021-09-01,2021
37056560,,"소셜커머스, 쇼핑몰, 오픈마켓",0,오다있소,온라인 쇼핑몰 창고;입출고 관리사원,,신입,2700000,고졸,2021-01-03,2021
37055899,,"바이오, 생명공학, 기술영업",0,㈜에코셀,(주)에코셀 생명공학관련제품 신입영업사원모집,,신입,2700000,대졸(4년),2021-01-02,2021
37732924,1년 이상,"쇼핑몰, 오픈마켓, 전자상거래",0,온세상,레저용품(낚시;캠핑) 직수입 온라인쇼핑몰 부서별 상시채용,,경력,2700000,학력무관,2021-04-01,2021
37732927,,"판매, 마케팅기획, 시장분석",0,㈜야옹섬,야옹섬 마케팅 인턴 채용,,신입,2700000,학력무관,2021-04-01,2021
38000580,,"스포츠센터, 휘트니스센터",0,미켈란매니지먼트,분당구 미켈란 스포츠 회원권 관리 부서에서 직원을 채용합니다,,관계없음,2700000,학력무관,2021-05-01,2021
39123737,1년 이상,"식품가공, 문서관리, 문서수발",0,㈜두잇식품소재,관리지원팀 사원채용(즉시 출근가능자 희망),식품가공; 경리·회계·결산; 사무·총무·법무,경력,2700000,학력무관,2021-10-01,2021
37055653,1년 이상,"쇼핑몰, 물류관리",0,㈜지앤비,[정규직] 쇼핑몰 물류 관리 담당자 모집,,경력,2700000,학력무관,2021-01-02,2021
39573042,1년 이상,"금속재료, 밀링, 제조",0,㈜대진프로파일,프로파일 가공 조립 직원모집,금속·재료·자재; 생산·제조·설비·조립,경력,2700000,학력무관,2021-11-01,2021
37679586,,"관광, 리조트, 캐셔",0,위스탭 주식회사,[숙식제공] 자연 속 휴양지 진양밸리 리조트 2021년 상반기 채용공고,,신입,2700000,학력무관,2021-04-01,2021
39067070,,"문서관리, 복리후생관리, 사무관리",0,리더스씨앤비,llllll신입 지원가능llllll 연 2600이상 - 인사총무 정직원 채용 (야근X;칼퇴O;업무난이도下),건설·시공·토목·조경; 사무·총무·법무; 인사·노무·교육; 영업관리·지원·영업기획,관계없음,2700000,학력무관,2021-09-01,2021
38819949,,"상품기획, 소셜커머스, 쇼핑몰",0,하나엔지니어링코리아㈜,[메디하임] 파주물류센터 정직원 채용,,관계없음,2700000,학력무관,2021-08-03,2021
39321295,,"물류, 배송, 입출고관리",0,창경 SM,납품 및 배송,물류·운송·배송; 배송·택배·운송,관계없음,2700000,고졸,2021-10-02,2021
39067658,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규직)모집,음식료·외식·프랜차이즈; 여행·항공·숙박; 레저·스포츠,신입,2700000,학력무관,2021-09-01,2021
37284708,1년 이상,"부동산개발, 문서관리, 복리후생관리",0,비젼글로벌라인,(사무부기준 연2800)회계/지원 인원충원,,경력,2700000,학력무관,2021-02-03,2021
37056158,,유통관리,0,대성산업기기,2021년 신입사원 채용,,관계없음,2700000,학력무관,2021-01-02,2021
39067655,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규사원)모집,음식료·외식·프랜차이즈; 여행·항공·숙박; 레저·스포츠,신입,2700000,학력무관,2021-09-01,2021
37699490,1년 이상,"UI·UX디자인, 여성의류, 코디네이터",0,비비안블,여성의류 쇼핑몰 포토샵퍼 급구,,경력,2700000,고졸,2021-04-01,2021
38806101,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규직)모집,,신입,2700000,학력무관,2021-08-02,2021
39307866,,"반도체, 반도체장비, 기능직",0,성광금속,반도체 장비 칠러 CS 유지보수 신입및 경력사원모집,반도체·디스플레이·광학; 생산·제조·설비·조립,신입,2700000,학력무관,2021-10-01,2021
38819134,1년 이상,"가구, 목재, 부엌가구",0,에이스목재,[일산 파주/B파트/인센티브] 인바운드; 영업관리; 고객관리 등 신입; 경력 직원 모집,,경력,2700000,학력무관,2021-08-03,2021
37275028,,"원단, 물류, 창고관리",0,위너텍스,원단창고 업무 및 스타렉스 배송 모집.,,관계없음,2700000,고졸,2021-02-02,2021
37284852,5년 이상,"식품, 설비, 용접",0,㈜해가연,영선; 시설관리 경력직 모집,,경력,2700000,학력무관,2021-02-03,2021
38803874,1년 이상,"일러스트레이터, 포토샵",0,㈜피앙,오푼마켓관리,,경력,2700000,학력무관,2021-08-01,2021
37274899,,"식품가공, 생산, 생산관리",0,㈜보승식품,(주)보승식품 생산부(사무직) 사원 모집,,관계없음,2700000,고졸,2021-02-02,2021
39078688,,"반도체, 반도체장비, 기능직",0,성광금속,반도체 장비 조립 정규직 사원모집(내일채움공제가능),반도체·디스플레이·광학; 생산·제조·설비·조립,신입,2700000,학력무관,2021-09-02,2021
39009640,3년 이상,"재단법인, 문서관리, 사무관리",0,문배나눔선교재단,비영리 재단법인  사무직원 채용(회계경력자 우대),협회·단체; 경리·회계·결산; 사무·총무·법무,경력,2700000,학력무관,2021-09-02,2021
37275357,1년 이상,"쇼핑몰, 오픈마켓, 모바일기획",0,대한,웹마케팅 쇼핑몰 상품등록 및 자사몰관리 가능자 채용,,경력,2700000,학력무관,2021-02-02,2021
39067895,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 각부서별 (정규직)모집,음식료·외식·프랜차이즈; 레저·스포츠; 여행·항공·숙박; 요리·영양·제과제빵·바리스타,신입,2700000,학력무관,2021-09-01,2021
39321863,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 각부서별 (정규직)모집,음식료·외식·프랜차이즈; 레저·스포츠; 여행·항공·숙박; 요리·영양·제과제빵·바리스타,신입,2700000,학력무관,2021-10-02,2021
38819320,,"반도체, 반도체장비, 기능직",0,성광금속,반도체 장비 조립 정규직 사원모집(내일채움공제가능),,신입,2700000,학력무관,2021-08-03,2021
37055550,1년 이상,"마케팅, 바이럴마케팅, 소셜미디어",0,㈜엠제이스컴퍼니,[주5일/야근없음] 블로그 컨텐츠 제작 / 바이럴마케팅(병원 등) /  간단한 포토샵,,경력,2700000,학력무관,2021-01-02,2021
37733182,1년 이상,"음식료, 카페, 커피숍",0,본다빈치㈜,[본다빈치] 고흐의 선술집 총괄쉐프 및 주방직원 모집,,경력,2700000,학력무관,2021-04-01,2021
38476061,,"양식당, 요리사, 주방보조",0,비스트로正,직원구합니다,음식료·외식·프랜차이즈; 요리·영양·제과제빵·바리스타,관계없음,2700000,학력무관,2021-09-02,2021
39588459,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 각부서별 (정규직)모집,음식료·외식·프랜차이즈; 레저·스포츠; 여행·항공·숙박; 요리·영양·제과제빵·바리스타,신입,2700000,학력무관,2021-11-02,2021
37756287,,"통신, 무선통신, 이동통신",0,㈜올유원,전파파측정 신입직원,,관계없음,2700000,학력무관,2021-04-03,2021
38798776,,"경제연구소, 연구원, 조사분석",0,㈔한양경제연구원,2021년 하반기 신입 연구원(사무)을 모집합니다,,신입,2700000,대졸(2~3년),2021-08-03,2021
37712368,,"거래처관리, 대리점관리, 영업기획",0,㈜대호종합상사,영업사원모집,,관계없음,2700000,학력무관,2021-05-02,2021
39264465,1년 이상,"유통, 4대보험, 경리",0,다나플랜,영업지원및 경리업무(전표관리) 경력자모집,백화점·유통·도소매; 경리·회계·결산; 영업관리·지원·영업기획,경력,2700000,고졸,2021-10-02,2021
37285697,1년 이상,"보험영업, 애널리스트, 재정설계",0,글로벌투자그룹,[연봉 2;800만원 / 경력] 회계/경리 총무직원 공개 모집,,경력,2700000,학력무관,2021-02-03,2021
37990101,,"무역업, 무역일반",0,농업회사법인원우바이오,농업관련무역,,관계없음,2700000,대졸(2~3년),2021-04-30,2021
37465501,1년 이상,"식품가공, 홍보",0,㈜맛들식품,온라인판로 담당자 채용,,경력,2700000,학력무관,2021-02-28,2021
37662474,,"프랜차이즈, 매니저",0,㈜새롬몬스터,프랜차이즈 참치몬스터 부매니저 모집 참치회,,관계없음,2700000,고졸,2021-05-02,2021
37756245,1년 이상,"반도체장비, 기구설계, 기술연구소",0,문산기업,기업부설연구소 제품 개발; 설계(mechatronics; software; hardware),,경력,2700000,학력무관,2021-04-03,2021
37263368,2년 이상,외국인학교,0,다나에스아이어학원,다나에스아이 국제학교 행정직 직원 채용,,경력,2700000,학력무관,2021-02-01,2021
39572623,,"농업, 축산, 식품영업",0,농업회사법인구쁘,친환경 농&축산물 영업사원 모집 (경기지사),농축산·어업·임업; 제품·서비스영업; 단순홍보·회원관리; 판매·캐셔·매장관리,관계없음,2700000,학력무관,2021-11-01,2021
37054295,1년 이상,"대여, 임대, 전산입력",0,㈜한국한마음결재,[정규직/판교] 카드단말기 프린터 유지보수 시스템 전산관리,,경력,2700000,학력무관,2021-01-01,2021
